Train Loss,Valid Loss,Train precision,Valid precision,Train accuracy,Valid accuracy,Train f1_score,Valid f1_score,Train recall,Valid recall
1.380878410416073e-05,0.0016743056768803658,1.0,0.9851851851851852,1.0,0.9946140035906643,1.0,0.9888475836431226,1.0,0.9925373134328358
8.305119583504966e-06,0.0049710686123314194,1.0,1.0,1.0,0.9874326750448833,1.0,0.9731800766283525,1.0,0.9477611940298507
1.42437091329391e-05,0.0017508171420565469,0.999213217938631,0.9925373134328358,0.999805900621118,0.9964093357271095,0.9996064541519087,0.9925373134328358,1.0,0.9925373134328358
9.203350006281792e-06,0.002623497339179399,1.0,0.9924242424242424,1.0,0.992818671454219,1.0,0.9849624060150376,1.0,0.9776119402985075
3.0185423330186328e-05,0.0021201244093050783,0.999213217938631,0.9708029197080292,0.999805900621118,0.9910233393177738,0.9996064541519087,0.981549815498155,1.0,0.9925373134328358
4.8045095030843795e-06,0.0018875826904729677,1.0,1.0,1.0,0.9982046678635548,1.0,0.9962546816479401,1.0,0.9925373134328358
2.723789526652879e-05,0.002263420040183174,0.9984276729559748,1.0,0.999611801242236,0.9964093357271095,0.999213217938631,0.9924812030075187,1.0,0.9850746268656716
0.00010068037083704016,0.002254785169765442,1.0,1.0,0.999417701863354,0.9946140035906643,0.9988175009854159,0.9886792452830189,0.9976377952755906,0.9776119402985075
7.58330666526954e-06,0.0020193694333530245,1.0,1.0,1.0,0.9982046678635548,1.0,0.9962546816479401,1.0,0.9925373134328358
2.2161393936164065e-06,0.001752867507053503,1.0,0.9925373134328358,1.0,0.9964093357271095,1.0,0.9925373134328358,1.0,0.9925373134328358
0.00011188400339432828,0.001870723732491297,1.0,1.0,0.999805900621118,0.9982046678635548,0.9996061441512406,0.9962546816479401,0.9992125984251968,0.9925373134328358
0.0002595630498799331,0.001934726532249973,0.998422712933754,0.9925373134328358,0.9988354037267081,0.9964093357271095,0.9976359338061466,0.9925373134328358,0.9968503937007874,0.9925373134328358
1.3274703420140258e-05,0.002139093388256519,1.0,1.0,1.0,0.9982046678635548,1.0,0.9962546816479401,1.0,0.9925373134328358
1.0705452042152935e-05,0.0024401099564304034,1.0,1.0,1.0,0.9964093357271095,1.0,0.9924812030075187,1.0,0.9850746268656716
1.2140898969816835e-05,0.0024300944991217104,1.0,0.9708029197080292,1.0,0.9910233393177738,1.0,0.981549815498155,1.0,0.9925373134328358
7.298359208318327e-06,0.0011380491364075193,1.0,0.9925373134328358,1.0,0.9964093357271095,1.0,0.9925373134328358,1.0,0.9925373134328358
1.0276274871688786e-05,0.0019375321111019166,1.0,1.0,1.0,0.9964093357271095,1.0,0.9924812030075187,1.0,0.9850746268656716
5.7365946209152824e-06,0.002386379380156183,1.0,1.0,1.0,0.9946140035906643,1.0,0.9886792452830189,1.0,0.9776119402985075
3.908180663784846e-06,0.0017712215326171669,1.0,1.0,1.0,0.9982046678635548,1.0,0.9962546816479401,1.0,0.9925373134328358
2.3549632247306824e-05,0.0016194998004629689,1.0,0.9925373134328358,1.0,0.9964093357271095,1.0,0.9925373134328358,1.0,0.9925373134328358
2.434318704285963e-06,0.0015303141562213744,1.0,0.9779411764705882,1.0,0.992818671454219,1.0,0.9851851851851852,1.0,0.9925373134328358
5.117866131532227e-06,0.001837314304272065,1.0,1.0,1.0,0.9982046678635548,1.0,0.9962546816479401,1.0,0.9925373134328358
2.5029834498960355e-06,0.0021447548675084887,1.0,1.0,1.0,0.9982046678635548,1.0,0.9962546816479401,1.0,0.9925373134328358
3.7151168578436858e-06,0.0020971334370400102,1.0,1.0,1.0,0.9964093357271095,1.0,0.9924812030075187,1.0,0.9850746268656716
9.879767167510755e-06,0.0026680516079251064,1.0,1.0,1.0,0.992818671454219,1.0,0.9848484848484849,1.0,0.9701492537313433
1.4148434716977277e-06,0.0026612450146557107,1.0,1.0,1.0,0.992818671454219,1.0,0.9848484848484849,1.0,0.9701492537313433
1.4035846800520206e-06,0.0023921736802960344,1.0,1.0,1.0,0.9946140035906643,1.0,0.9886792452830189,1.0,0.9776119402985075
1.178266388571197e-06,0.0035096038817840377,1.0,1.0,1.0,0.992818671454219,1.0,0.9848484848484849,1.0,0.9701492537313433
1.686447787435204e-06,0.0027311439459693195,1.0,1.0,1.0,0.9946140035906643,1.0,0.9886792452830189,1.0,0.9776119402985075
4.965001892483042e-06,0.002634932962370662,1.0,1.0,1.0,0.992818671454219,1.0,0.9848484848484849,1.0,0.9701492537313433
2.4955515760644754e-05,0.002478007539388692,0.999213217938631,1.0,0.999805900621118,0.9964093357271095,0.9996064541519087,0.9924812030075187,1.0,0.9850746268656716
9.25280076484915e-07,0.0022279458952406167,1.0,1.0,1.0,0.9982046678635548,1.0,0.9962546816479401,1.0,0.9925373134328358
8.492052095999742e-07,0.0022555263886147566,1.0,0.9925373134328358,1.0,0.9964093357271095,1.0,0.9925373134328358,1.0,0.9925373134328358
1.9680684205720556e-06,0.0026509569302670013,1.0,1.0,1.0,0.9946140035906643,1.0,0.9886792452830189,1.0,0.9776119402985075
1.1587944783854943e-06,0.0022607470439091506,1.0,0.9925373134328358,1.0,0.9964093357271095,1.0,0.9925373134328358,1.0,0.9925373134328358
1.4225478560019985e-06,0.00236154654099416,1.0,0.9925373134328358,1.0,0.9964093357271095,1.0,0.9925373134328358,1.0,0.9925373134328358
1.9372253128765778e-05,0.002803120623544075,1.0,1.0,1.0,0.9946140035906643,1.0,0.9886792452830189,1.0,0.9776119402985075
3.603836069948319e-06,0.002593858047198222,1.0,0.9924812030075187,1.0,0.9946140035906643,1.0,0.9887640449438202,1.0,0.9850746268656716
5.813980616459454e-07,0.0025479837892768277,1.0,0.9924812030075187,1.0,0.9946140035906643,1.0,0.9887640449438202,1.0,0.9850746268656716
1.4734763221231584e-06,0.002554318573463502,1.0,0.9924812030075187,1.0,0.9946140035906643,1.0,0.9887640449438202,1.0,0.9850746268656716
1.9379046070333375e-06,0.0027050902973874873,1.0,1.0,1.0,0.9946140035906643,1.0,0.9886792452830189,1.0,0.9776119402985075
1.7562327035408023e-06,0.0028541812955784735,1.0,1.0,1.0,0.9946140035906643,1.0,0.9886792452830189,1.0,0.9776119402985075
